task_id,order_id,warehouse_id,order_lat,order_lon,pickup_ready_at,created_at,delivery_deadline_at,total_mass_kg,time_window_sec,lead_time_sec,prep_time_sec,dist_from_warehouse_km,straight_line_travel_sec_moped,feasible_solo_moped,straight_line_travel_sec_walking,feasible_solo_walking,straight_line_travel_sec_car,feasible_solo_car,pickup_ready_ts,deadline_ts
7,235,5,55.615107,37.709578,2026-06-18 16:55:01+00:00,2026-06-18 16:36:15+00:00,2026-06-18 17:30:01+00:00,1.16,2100,3226,1126,0.611202245123207,146,True,440,True,55,True,1781801,1781803
7,236,5,55.621273,37.6818,2026-06-18 17:04:52+00:00,2026-06-18 17:03:40+00:00,2026-06-18 17:32:00+00:00,4.13,1628,1700,72,1.52552643259037,366,True,1098,True,137,True,1781802,1781803
7,237,5,55.611608,37.700579,2026-06-18 17:07:51+00:00,2026-06-18 17:04:21+00:00,2026-06-18 17:30:30+00:00,3.27,1359,1569,210,0.12523400969949575,30,True,90,True,11,True,1781802,1781803
7,238,5,55.613745,37.67989,2026-06-18 16:52:50+00:00,2026-06-18 16:34:58+00:00,2026-06-18 17:09:38+00:00,6.72,1008,2080,1072,1.318336285512591,316,True,949,True,118,True,1781801,1781802
7,239,5,55.637747,37.700518,2026-06-18 16:55:29+00:00,2026-06-18 16:49:56+00:00,2026-06-18 17:23:58+00:00,5.96,1709,2042,333,2.7821554110389415,667,True,2003,False,250,True,1781801,1781803
7,240,5,55.604071,37.677865,2026-06-18 16:59:37+00:00,2026-06-18 16:52:44+00:00,2026-06-18 17:29:57+00:00,4.53,1820,2233,413,1.7327327666290924,415,True,1247,True,155,True,1781801,1781803
7,241,5,55.614529,37.675586,2026-06-18 17:05:53+00:00,2026-06-18 16:55:46+00:00,2026-06-18 17:36:50+00:00,2.37,1857,2464,607,1.596369273694657,383,True,1149,True,143,True,1781802,1781804
7,242,5,55.624476,37.710527,2026-06-18 16:52:51+00:00,2026-06-18 16:50:25+00:00,2026-06-18 17:28:54+00:00,2.56,2163,2309,146,1.4420192237991332,346,True,1038,True,129,True,1781801,1781803
7,243,5,55.599835,37.695059,2026-06-18 16:54:14+00:00,2026-06-18 16:52:27+00:00,2026-06-18 17:22:23+00:00,3.84,1689,1796,107,1.4782601483923723,354,True,1064,True,133,True,1781801,1781803
7,244,5,55.607977,37.711207,2026-06-18 17:00:08+00:00,2026-06-18 16:57:48+00:00,2026-06-18 17:37:15+00:00,3.76,2227,2367,140,0.8400988082544172,201,True,604,True,75,True,1781802,1781804
7,245,5,55.603777,37.731813,2026-06-18 17:07:25+00:00,2026-06-18 17:05:42+00:00,2026-06-18 17:41:53+00:00,4.59,2068,2171,103,2.187097423973162,524,True,1574,True,196,True,1781802,1781804
7,246,5,55.606319,37.713622,2026-06-18 17:07:55+00:00,2026-06-18 16:59:19+00:00,2026-06-18 17:52:37+00:00,18.57,2682,3198,516,1.0750411941054772,258,True,774,True,96,True,1781802,1781805
7,247,5,55.622469,37.688595,2026-06-18 17:02:51+00:00,2026-06-18 16:45:08+00:00,2026-06-18 17:40:51+00:00,2.05,2280,3343,1063,1.327136907597383,318,True,955,True,119,True,1781802,1781804
7,248,5,55.627181,37.713443,2026-06-18 16:55:48+00:00,2026-06-18 16:49:57+00:00,2026-06-18 17:22:33+00:00,4.01,1605,1956,351,1.7924353765680825,430,True,1290,True,161,True,1781801,1781803
7,249,5,55.600583,37.719218,2026-06-18 17:01:44+00:00,2026-06-18 16:58:49+00:00,2026-06-18 17:29:26+00:00,6.75,1662,1837,175,1.7779264356524116,426,True,1280,True,160,True,1781802,1781803
7,250,5,55.610503,37.697595,2026-06-18 16:53:39+00:00,2026-06-18 16:47:33+00:00,2026-06-18 17:09:10+00:00,1.81,931,1297,366,0.3190571894859798,76,True,229,True,28,True,1781801,1781802
8,1,1,55.931101,37.695255,2026-06-19 05:55:15+00:00,2026-06-19 05:40:10+00:00,2026-06-19 06:29:10+00:00,2.79,2035,2940,905,2.7046286064493694,649,True,1947,True,243,True,1781848,1781850
8,2,1,55.914237,37.708377,2026-06-19 05:54:01+00:00,2026-06-19 05:39:58+00:00,2026-06-19 06:13:46+00:00,6.57,1185,2028,843,0.7384191492512163,177,True,531,True,66,True,1781848,1781849
8,3,1,55.893192,37.722544,2026-06-19 06:03:33+00:00,2026-06-19 05:47:59+00:00,2026-06-19 06:41:36+00:00,5.62,2283,3217,934,1.9339603204899978,464,True,1392,True,174,True,1781849,1781851
8,4,1,55.892589,37.699572,2026-06-19 05:56:30+00:00,2026-06-19 05:41:46+00:00,2026-06-19 06:21:32+00:00,3.67,1502,2386,884,2.2911725519343342,549,True,1649,False,206,True,1781848,1781850
8,5,1,55.891033,37.731905,2026-06-19 05:52:09+00:00,2026-06-19 05:36:24+00:00,2026-06-19 06:22:55+00:00,20.16,1846,2791,945,2.320386188075106,556,True,1670,True,208,True,1781848,1781850
8,6,1,55.905626,37.717168,2026-06-19 05:58:38+00:00,2026-06-19 05:40:44+00:00,2026-06-19 06:17:41+00:00,4.55,1143,2217,1074,0.5337875837897131,128,True,384,True,48,True,1781848,1781849
8,7,1,55.893838,37.73261,2026-06-19 05:53:39+00:00,2026-06-19 05:40:21+00:00,2026-06-19 06:16:40+00:00,4.42,1381,2179,798,2.053249274692663,492,True,1478,False,184,True,1781848,1781849
8,8,1,55.909907,37.711002,2026-06-19 06:07:15+00:00,2026-06-19 06:00:44+00:00,2026-06-19 06:38:59+00:00,5.34,1904,2295,391,0.44261821061378115,106,True,318,True,39,True,1781849,1781851
8,9,1,55.903924,37.722229,2026-06-19 05:58:39+00:00,2026-06-19 05:40:49+00:00,2026-06-19 06:21:52+00:00,20.61,1393,2463,1070,0.765884932896494,183,True,551,True,68,True,1781848,1781850
8,10,1,55.898057,37.700526,2026-06-19 05:53:30+00:00,2026-06-19 05:40:23+00:00,2026-06-19 06:15:29+00:00,5.08,1319,2106,787,1.7541533835994405,420,True,1262,True,157,True,1781848,1781849
8,11,1,55.910204,37.718846,2026-06-19 05:53:54+00:00,2026-06-19 05:44:38+00:00,2026-06-19 06:31:14+00:00,12.57,2240,2796,556,0.05428765463830658,13,True,39,True,4,True,1781848,1781850
8,12,1,55.903293,37.70257,2026-06-19 06:06:56+00:00,2026-06-19 06:01:06+00:00,2026-06-19 06:37:18+00:00,5.22,1822,2172,350,1.2472038394849803,299,True,897,True,112,True,1781849,1781851
8,13,1,55.910595,37.68074,2026-06-19 06:00:34+00:00,2026-06-19 05:46:11+00:00,2026-06-19 06:36:29+00:00,2.75,2155,3018,863,2.325321533995467,558,True,1674,True,209,True,1781848,1781850
8,14,1,55.916992,37.696187,2026-06-19 05:57:31+00:00,2026-06-19 05:52:26+00:00,2026-06-19 06:32:24+00:00,3.38,2093,2398,305,1.5470153725755347,371,True,1113,True,139,True,1781848,1781850
8,15,1,55.892496,37.715389,2026-06-19 06:00:20+00:00,2026-06-19 05:45:41+00:00,2026-06-19 06:27:16+00:00,4.32,1616,2495,879,1.9978384568617402,479,True,1438,True,179,True,1781848,1781850
8,16,1,55.920789,37.730665,2026-06-19 05:53:32+00:00,2026-06-19 05:51:02+00:00,2026-06-19 06:34:39+00:00,24.61,2467,2617,150,1.3972471381300653,335,True,1006,True,125,True,1781848,1781850
8,17,1,55.905115,37.705236,2026-06-19 05:55:53+00:00,2026-06-19 05:38:41+00:00,2026-06-19 06:34:18+00:00,2.98,2305,3337,1032,0.991590454021777,237,True,713,True,89,True,1781848,1781850
8,18,1,55.929188,37.705955,2026-06-19 06:06:07+00:00,2026-06-19 06:02:42+00:00,2026-06-19 06:27:17+00:00,2.65,1270,1475,205,2.2207768926974327,532,True,1598,False,199,True,1781849,1781850
8,19,1,55.917291,37.724703,2026-06-19 05:58:29+00:00,2026-06-19 05:51:42+00:00,2026-06-19 06:40:49+00:00,2.32,2540,2947,407,0.8711520098549717,209,True,627,True,78,True,1781848,1781851
8,20,1,55.91467,37.728277,2026-06-19 05:55:44+00:00,2026-06-19 05:49:47+00:00,2026-06-19 06:22:10+00:00,4.53,1586,1943,357,0.7947469493927386,190,True,572,True,71,True,1781848,1781850
8,21,1,55.907164,37.715571,2026-06-19 05:59:19+00:00,2026-06-19 05:56:45+00:00,2026-06-19 06:17:32+00:00,3.16,1093,1247,154,0.3916737394611274,94,True,282,True,35,True,1781848,1781849
8,22,1,55.898061,37.710876,2026-06-19 05:52:27+00:00,2026-06-19 05:43:04+00:00,2026-06-19 06:09:01+00:00,5.52,994,1557,563,1.4431552574160884,346,True,1039,False,129,True,1781848,1781849
8,23,1,55.893767,37.723885,2026-06-19 06:03:45+00:00,2026-06-19 05:52:04+00:00,2026-06-19 06:33:53+00:00,5.68,1808,2509,701,1.885054320454873,452,True,1357,True,169,True,1781849,1781850
8,24,1,55.908191,37.702555,2026-06-19 05:56:18+00:00,2026-06-19 05:43:13+00:00,2026-06-19 06:15:44+00:00,2.94,1166,1951,785,0.996445063182518,239,True,717,True,89,True,1781848,1781849
8,25,1,55.915335,37.741837,2026-06-19 06:00:56+00:00,2026-06-19 05:48:12+00:00,2026-06-19 06:43:54+00:00,5.96,2578,3342,764,1.5807213362329702,379,True,1138,True,142,True,1781848,1781851
8,26,1,55.911906,37.721591,2026-06-19 06:06:51+00:00,2026-06-19 05:48:26+00:00,2026-06-19 06:50:18+00:00,7.09,2607,3712,1105,0.27700914833498086,66,True,199,True,24,True,1781849,1781851
8,27,1,55.899488,37.686046,2026-06-19 05:55:18+00:00,2026-06-19 05:47:53+00:00,2026-06-19 06:38:53+00:00,14.35,2615,3060,445,2.3349121353012747,560,True,1681,True,210,True,1781848,1781851
8,28,1,55.889921,37.711072,2026-06-19 05:53:02+00:00,2026-06-19 05:40:11+00:00,2026-06-19 06:27:44+00:00,3.04,2082,2853,771,2.318436129511467,556,True,1669,True,208,True,1781848,1781850
8,29,1,55.924233,37.75697,2026-06-19 05:57:58+00:00,2026-06-19 05:47:40+00:00,2026-06-19 06:14:27+00:00,4.17,989,1607,618,2.8718423949775587,689,True,2067,False,258,True,1781848,1781849
8,30,1,55.923267,37.741751,2026-06-19 06:00:01+00:00,2026-06-19 05:40:05+00:00,2026-06-19 06:32:00+00:00,5.56,1919,3115,1196,2.0562305579851836,493,True,1480,True,185,True,1781848,1781850
8,31,1,55.911731,37.731652,2026-06-19 05:58:50+00:00,2026-06-19 05:42:53+00:00,2026-06-19 06:15:05+00:00,2.99,975,1932,957,0.8605745500284742,206,True,619,True,77,True,1781848,1781849
8,32,1,55.931141,37.711451,2026-06-19 05:52:36+00:00,2026-06-19 05:51:03+00:00,2026-06-19 06:31:09+00:00,4.19,2313,2406,93,2.3425376359679877,562,True,1686,True,210,True,1781848,1781850
8,33,1,55.927339,37.689622,2026-06-19 06:01:49+00:00,2026-06-19 05:44:10+00:00,2026-06-19 06:24:46+00:00,3.47,1377,2436,1059,2.5854812185211706,620,True,1861,False,232,True,1781848,1781850
8,34,1,55.918116,37.743817,2026-06-19 05:52:23+00:00,2026-06-19 05:36:53+00:00,2026-06-19 06:18:15+00:00,1.84,1552,2482,930,1.820578793237998,436,True,1310,True,163,True,1781848,1781849
8,35,1,55.918446,37.748524,2026-06-19 05:53:40+00:00,2026-06-19 05:39:55+00:00,2026-06-19 06:18:13+00:00,6.07,1473,2298,825,2.099254091238648,503,True,1511,False,188,True,1781848,1781849
8,36,1,55.915895,37.704386,2026-06-19 06:06:17+00:00,2026-06-19 05:57:13+00:00,2026-06-19 06:42:30+00:00,6.41,2173,2717,544,1.0479496635037715,251,True,754,True,94,True,1781849,1781851
8,37,1,55.919993,37.73394,2026-06-19 05:56:19+00:00,2026-06-19 05:44:37+00:00,2026-06-19 06:35:01+00:00,5.78,2322,3024,702,1.4554077797041538,349,True,1047,True,130,True,1781848,1781850
8,38,1,55.906173,37.670423,2026-06-19 05:54:21+00:00,2026-06-19 05:36:34+00:00,2026-06-19 06:32:18+00:00,5.44,2277,3344,1067,3.005379758987458,721,True,2163,True,270,True,1781848,1781850
8,39,1,55.916394,37.71955,2026-06-19 05:56:38+00:00,2026-06-19 05:38:05+00:00,2026-06-19 06:16:13+00:00,2.72,1175,2288,1113,0.6729242306318234,161,True,484,True,60,True,1781848,1781849
8,40,1,55.917666,37.697128,2026-06-19 06:00:54+00:00,2026-06-19 05:42:25+00:00,2026-06-19 06:21:16+00:00,4.35,1222,2331,1109,1.533737016112556,368,True,1104,True,138,True,1781848,1781850
8,41,1,55.910978,37.718777,2026-06-19 05:53:13+00:00,2026-06-19 05:41:17+00:00,2026-06-19 06:24:45+00:00,4.99,1892,2608,716,0.07858104595755092,18,True,56,True,7,True,1781848,1781850
8,42,1,55.909104,37.669884,2026-06-19 05:57:10+00:00,2026-06-19 05:50:42+00:00,2026-06-19 06:35:03+00:00,4.69,2273,2661,388,3.005323744020005,721,True,2163,True,270,True,1781848,1781850
8,43,1,55.899985,37.724623,2026-06-19 06:00:13+00:00,2026-06-19 05:50:43+00:00,2026-06-19 06:23:13+00:00,5.35,1380,1950,570,1.2285573480297258,294,True,884,True,110,True,1781848,1781850
8,44,1,55.918724,37.695768,2026-06-19 05:55:50+00:00,2026-06-19 05:45:08+00:00,2026-06-19 06:38:19+00:00,3.91,2549,3191,642,1.6686472134396213,400,True,1201,True,150,True,1781848,1781851
8,45,1,55.899952,37.730453,2026-06-19 05:54:23+00:00,2026-06-19 05:42:07+00:00,2026-06-19 06:33:08+00:00,2.29,2325,3061,736,1.3956142517094792,334,True,1004,True,125,True,1781848,1781850
8,46,1,55.907332,37.670307,2026-06-19 05:52:53+00:00,2026-06-19 05:45:30+00:00,2026-06-19 06:09:44+00:00,8.02,1011,1454,443,2.9950709044270525,718,True,2156,False,269,True,1781848,1781849
8,47,1,55.914793,37.706408,2026-06-19 06:02:43+00:00,2026-06-19 05:52:43+00:00,2026-06-19 06:22:11+00:00,11.51,1168,1768,600,0.8745315279073312,209,True,629,True,78,True,1781848,1781850
8,48,1,55.930445,37.737172,2026-06-19 05:58:18+00:00,2026-06-19 05:44:27+00:00,2026-06-19 06:40:38+00:00,1.69,2540,3371,831,2.5272894338998717,606,True,1819,True,227,True,1781848,1781851
8,49,1,55.919141,37.794972,2026-06-19 05:58:14+00:00,2026-06-19 05:54:25+00:00,2026-06-19 06:37:18+00:00,5.32,2344,2573,229,4.891093002488138,1173,True,3521,False,440,True,1781848,1781851
8,50,1,55.902098,37.737229,2026-06-19 05:58:10+00:00,2026-06-19 05:44:05+00:00,2026-06-19 06:36:45+00:00,2.96,2315,3160,845,1.5104952453427936,362,True,1087,True,135,True,1781848,1781851
8,51,2,55.847623,37.619354,2026-06-19 05:58:23+00:00,2026-06-19 05:49:20+00:00,2026-06-19 06:31:32+00:00,3.84,1989,2532,543,1.2686043152783475,304,True,913,True,114,True,1781848,1781850
8,52,2,55.859491,37.656741,2026-06-19 05:59:11+00:00,2026-06-19 05:51:24+00:00,2026-06-19 06:20:18+00:00,1.75,1267,1734,467,1.751406978935418,420,True,1261,True,157,True,1781848,1781850
8,53,2,55.851904,37.620551,2026-06-19 05:53:04+00:00,2026-06-19 05:45:43+00:00,2026-06-19 06:22:15+00:00,5.8,1751,2192,441,0.827797575965331,198,True,596,True,74,True,1781848,1781850
8,54,2,55.877692,37.630258,2026-06-19 05:54:03+00:00,2026-06-19 05:53:57+00:00,2026-06-19 06:29:56+00:00,7.52,2153,2159,6,2.2238379961196375,533,True,1601,True,200,True,1781848,1781850
8,55,2,55.859653,37.63125,2026-06-19 05:59:29+00:00,2026-06-19 05:57:20+00:00,2026-06-19 06:36:06+00:00,5.95,2197,2326,129,0.262824339616141,63,True,189,True,23,True,1781848,1781850
8,56,2,55.849568,37.614498,2026-06-19 05:53:10+00:00,2026-06-19 05:50:10+00:00,2026-06-19 06:33:05+00:00,6.52,2395,2575,180,1.2737548475767217,305,True,917,True,114,True,1781848,1781850
8,57,2,55.854702,37.655566,2026-06-19 06:01:03+00:00,2026-06-19 05:53:02+00:00,2026-06-19 06:32:35+00:00,2.95,1892,2373,481,1.700105873655561,408,True,1224,True,153,True,1781848,1781850
8,58,2,55.849758,37.619698,2026-06-19 05:52:02+00:00,2026-06-19 05:36:24+00:00,2026-06-19 06:31:51+00:00,5.3,2389,3327,938,1.0527319825997155,252,True,757,True,94,True,1781848,1781850
8,59,2,55.834408,37.562505,2026-06-19 05:55:53+00:00,2026-06-19 05:55:33+00:00,2026-06-19 06:36:53+00:00,4.82,2460,2480,20,4.885677626991188,1172,True,3517,False,439,True,1781848,1781851
8,60,2,55.855545,37.606449,2026-06-19 05:58:50+00:00,2026-06-19 05:53:12+00:00,2026-06-19 06:32:35+00:00,3.09,2025,2363,338,1.419012427366162,340,True,1021,True,127,True,1781848,1781850
8,61,2,55.843167,37.661611,2026-06-19 06:05:14+00:00,2026-06-19 05:58:13+00:00,2026-06-19 06:40:56+00:00,8.47,2142,2563,421,2.6065870023983138,625,True,1876,True,234,True,1781849,1781851
8,62,2,55.847074,37.644506,2026-06-19 05:54:47+00:00,2026-06-19 05:39:09+00:00,2026-06-19 06:21:13+00:00,3.19,1586,2524,938,1.5337009279456617,368,True,1104,True,138,True,1781848,1781850
8,63,2,55.830895,37.658507,2026-06-19 06:03:55+00:00,2026-06-19 05:46:45+00:00,2026-06-19 06:29:09+00:00,1.22,1514,2544,1030,3.5093461878635344,842,True,2526,False,315,True,1781849,1781850
8,64,2,55.845222,37.641961,2026-06-19 05:53:01+00:00,2026-06-19 05:50:56+00:00,2026-06-19 06:33:05+00:00,11.26,2404,2529,125,1.6113983612058005,386,True,1160,True,145,True,1781848,1781850
8,65,2,55.837801,37.620224,2026-06-19 06:00:38+00:00,2026-06-19 05:52:56+00:00,2026-06-19 06:43:34+00:00,4.72,2576,3038,462,2.278213734563177,546,True,1640,True,205,True,1781848,1781851
8,66,2,55.853904,37.622481,2026-06-19 05:53:59+00:00,2026-06-19 05:40:54+00:00,2026-06-19 06:32:57+00:00,5.47,2338,3123,785,0.5807479013749413,139,True,418,True,52,True,1781848,1781850
8,67,2,55.866807,37.643392,2026-06-19 05:55:20+00:00,2026-06-19 05:49:21+00:00,2026-06-19 06:35:06+00:00,0.63,2386,2745,359,1.3587884499091287,326,True,978,True,122,True,1781848,1781850
8,68,2,55.863378,37.651634,2026-06-19 05:52:25+00:00,2026-06-19 05:33:08+00:00,2026-06-19 06:11:57+00:00,2.98,1172,2329,1157,1.5549221628904488,373,True,1119,True,139,True,1781848,1781849
8,69,2,55.857606,37.626535,2026-06-19 06:02:32+00:00,2026-06-19 05:44:21+00:00,2026-06-19 06:41:58+00:00,4.29,2366,3457,1091,0.14535510870033255,34,True,104,True,13,True,1781848,1781851
8,70,2,55.874989,37.602352,2026-06-19 05:55:17+00:00,2026-06-19 05:38:44+00:00,2026-06-19 06:14:52+00:00,10.83,1175,2168,993,2.535214837307477,608,True,1825,False,228,True,1781848,1781849
8,71,2,55.863334,37.65172,2026-06-19 05:55:38+00:00,2026-06-19 05:35:48+00:00,2026-06-19 06:15:32+00:00,0.3,1194,2384,1190,1.557859046343369,373,True,1121,True,140,True,1781848,1781849
8,72,2,55.869884,37.651705,2026-06-19 05:57:39+00:00,2026-06-19 05:52:57+00:00,2026-06-19 06:41:25+00:00,4.01,2626,2908,282,1.9661202851803268,471,True,1415,True,176,True,1781848,1781851
8,73,2,55.861131,37.639023,2026-06-19 05:56:19+00:00,2026-06-19 05:52:37+00:00,2026-06-19 06:14:09+00:00,6.94,1070,1292,222,0.7398324980526089,177,True,532,True,66,True,1781848,1781849
8,74,2,55.848198,37.711563,2026-06-19 05:57:40+00:00,2026-06-19 05:50:10+00:00,2026-06-19 06:27:40+00:00,2.86,1800,2250,450,5.269357746038284,1264,True,3793,False,474,True,1781848,1781850
8,75,2,55.884683,37.631868,2026-06-19 05:52:00+00:00,2026-06-19 05:41:19+00:00,2026-06-19 06:14:47+00:00,2.92,1367,2008,641,3.0053594059458404,721,True,2163,False,270,True,1781848,1781849
8,76,2,55.849056,37.641326,2026-06-19 06:06:27+00:00,2026-06-19 05:51:55+00:00,2026-06-19 06:31:59+00:00,3.43,1532,2404,872,1.237431134945967,296,True,890,True,111,True,1781849,1781850
8,77,2,55.86506,37.604517,2026-06-19 06:01:17+00:00,2026-06-19 05:49:03+00:00,2026-06-19 06:31:47+00:00,2.73,1830,2564,734,1.7249009536619921,413,True,1241,True,155,True,1781848,1781850
8,78,2,55.852269,37.614588,2026-06-19 05:57:40+00:00,2026-06-19 05:44:56+00:00,2026-06-19 06:29:06+00:00,3.31,1886,2650,764,1.0765104955728662,258,True,775,True,96,True,1781848,1781850
8,79,2,55.847939,37.633676,2026-06-19 06:02:26+00:00,2026-06-19 05:47:28+00:00,2026-06-19 06:23:38+00:00,2.95,1272,2170,898,1.1271371125382812,270,True,811,True,101,True,1781848,1781850
8,80,2,55.859416,37.663323,2026-06-19 05:57:00+00:00,2026-06-19 05:37:10+00:00,2026-06-19 06:16:43+00:00,3.95,1183,2373,1190,2.1592808484376556,518,True,1554,False,194,True,1781848,1781849
8,81,2,55.876413,37.621035,2026-06-19 05:54:13+00:00,2026-06-19 05:38:59+00:00,2026-06-19 06:09:36+00:00,4.1,923,1837,914,2.136391995201609,512,True,1538,False,192,True,1781848,1781849
8,82,2,55.854843,37.611686,2026-06-19 06:03:08+00:00,2026-06-19 06:02:12+00:00,2026-06-19 06:45:03+00:00,17.24,2515,2571,56,1.117999462816016,268,True,804,True,100,True,1781848,1781851
8,83,2,55.86059,37.6619,2026-06-19 06:00:10+00:00,2026-06-19 05:47:30+00:00,2026-06-19 06:28:10+00:00,6.04,1680,2440,760,2.086829112156204,500,True,1502,True,187,True,1781848,1781850
8,84,2,55.854363,37.646813,2026-06-19 05:55:32+00:00,2026-06-19 05:43:08+00:00,2026-06-19 06:38:58+00:00,4.4,2606,3350,744,1.1807620826551828,283,True,850,True,106,True,1781848,1781851
8,85,2,55.857198,37.631151,2026-06-19 05:52:03+00:00,2026-06-19 05:32:06+00:00,2026-06-19 06:14:15+00:00,1.88,1332,2529,1197,0.15398781897408279,36,True,110,True,13,True,1781848,1781849
8,86,2,55.872039,37.611253,2026-06-19 06:07:59+00:00,2026-06-19 05:52:38+00:00,2026-06-19 06:38:41+00:00,2.05,1842,2763,921,1.9354332725539458,464,True,1393,True,174,True,1781849,1781851
8,87,2,55.884599,37.632184,2026-06-19 05:55:38+00:00,2026-06-19 05:45:22+00:00,2026-06-19 06:30:22+00:00,1.5,2084,2700,616,2.9973379829369766,719,True,2158,False,269,True,1781848,1781850
8,88,2,55.874393,37.62247,2026-06-19 05:55:17+00:00,2026-06-19 05:36:25+00:00,2026-06-19 06:15:31+00:00,6.06,1214,2346,1132,1.8976052304052886,455,True,1366,False,170,True,1781848,1781849
8,89,2,55.84628,37.618705,2026-06-19 06:04:26+00:00,2026-06-19 06:00:56+00:00,2026-06-19 06:28:19+00:00,4.23,1433,1643,210,1.4199630372677503,340,True,1022,True,127,True,1781849,1781850
8,90,2,55.859004,37.593462,2026-06-19 05:52:21+00:00,2026-06-19 05:36:47+00:00,2026-06-19 06:36:51+00:00,13.35,2670,3604,934,2.213595770597734,531,True,1593,True,199,True,1781848,1781851
8,91,2,55.861301,37.624684,2026-06-19 06:00:09+00:00,2026-06-19 05:54:57+00:00,2026-06-19 06:28:40+00:00,2.68,1711,2023,312,0.4769025541989885,114,True,343,True,42,True,1781848,1781850
8,92,2,55.84952,37.630114,2026-06-19 05:52:39+00:00,2026-06-19 05:50:20+00:00,2026-06-19 06:10:32+00:00,1.89,1073,1212,139,0.9138380824243699,219,True,657,True,82,True,1781848,1781849
8,93,2,55.873481,37.671414,2026-06-19 06:04:31+00:00,2026-06-19 05:52:14+00:00,2026-06-19 06:41:13+00:00,5.68,2202,2939,737,3.1823024505980406,763,True,2291,False,286,True,1781849,1781851
8,94,2,55.856342,37.607007,2026-06-19 06:00:54+00:00,2026-06-19 05:56:38+00:00,2026-06-19 06:18:26+00:00,6.32,1052,1308,256,1.3720755969937366,329,True,987,True,123,True,1781848,1781849
8,95,2,55.870585,37.67016,2026-06-19 06:07:31+00:00,2026-06-19 05:59:56+00:00,2026-06-19 06:29:44+00:00,14.85,1333,1788,455,2.9482642329986786,707,True,2122,False,265,True,1781849,1781850
8,96,2,55.853262,37.613578,2026-06-19 06:00:10+00:00,2026-06-19 05:59:27+00:00,2026-06-19 06:35:29+00:00,4.4,2119,2162,43,1.074121011807551,257,True,773,True,96,True,1781848,1781850
8,97,2,55.861209,37.650688,2026-06-19 06:05:49+00:00,2026-06-19 06:00:38+00:00,2026-06-19 06:34:20+00:00,3.57,1711,2022,311,1.4168996086426777,340,True,1020,True,127,True,1781849,1781850
8,98,2,55.85198,37.612992,2026-06-19 06:05:33+00:00,2026-06-19 05:55:38+00:00,2026-06-19 06:50:23+00:00,6.31,2690,3285,595,1.1773386023611203,282,True,847,True,105,True,1781849,1781851
8,99,2,55.861472,37.583442,2026-06-19 05:58:15+00:00,2026-06-19 05:46:03+00:00,2026-06-19 06:19:36+00:00,3.52,1281,2013,732,2.8648668802520154,687,True,2062,False,257,True,1781848,1781849
8,100,2,55.841325,37.663743,2026-06-19 05:59:49+00:00,2026-06-19 05:56:20+00:00,2026-06-19 06:33:01+00:00,5.46,1992,2201,209,2.839134859374695,681,True,2044,False,255,True,1781848,1781850
9,1,1,55.678225,37.922191,2026-06-20 11:25:05+00:00,2026-06-20 11:17:43+00:00,2026-06-20 11:51:08+00:00,3.38,1563,2005,442,1.130551343576528,271,True,813,True,101,True,1781954,1781956
9,2,1,55.67571,37.932434,2026-06-20 11:13:38+00:00,2026-06-20 11:05:19+00:00,2026-06-20 11:45:51+00:00,1.0,1933,2432,499,1.5594740030601861,374,True,1122,True,140,True,1781954,1781955
9,3,1,55.664652,37.905521,2026-06-20 11:13:36+00:00,2026-06-20 10:58:53+00:00,2026-06-20 11:31:46+00:00,3.77,1090,1973,883,0.7831573360526104,187,True,563,True,70,True,1781954,1781955
9,4,1,55.673112,37.895808,2026-06-20 11:26:33+00:00,2026-06-20 11:15:06+00:00,2026-06-20 11:55:16+00:00,13.44,1723,2410,687,0.8311375637081874,199,True,598,True,74,True,1781954,1781956
9,5,1,55.670554,37.928307,2026-06-20 11:27:38+00:00,2026-06-20 11:24:20+00:00,2026-06-20 11:50:37+00:00,1.29,1379,1577,198,1.2314874119991528,295,True,886,True,110,True,1781954,1781956
9,6,1,55.680716,37.907103,2026-06-20 11:16:27+00:00,2026-06-20 11:13:22+00:00,2026-06-20 11:55:04+00:00,1.7,2317,2502,185,1.0345094736266502,248,True,744,True,93,True,1781954,1781956
9,7,1,55.719191,37.867147,2026-06-20 11:27:53+00:00,2026-06-20 11:10:49+00:00,2026-06-20 12:04:20+00:00,4.53,2187,3211,1024,5.913005406981668,1419,True,4257,False,532,True,1781954,1781957
9,8,1,55.679343,37.859477,2026-06-20 11:23:49+00:00,2026-06-20 11:15:22+00:00,2026-06-20 11:43:07+00:00,3.05,1158,1665,507,3.210487970506039,770,True,2311,False,288,True,1781954,1781955
9,9,1,55.659605,37.946358,2026-06-20 11:22:53+00:00,2026-06-20 11:12:04+00:00,2026-06-20 12:02:45+00:00,24.41,2392,3041,649,2.7027821830114425,648,True,1946,True,243,True,1781954,1781956
9,10,1,55.675957,37.898786,2026-06-20 11:16:24+00:00,2026-06-20 11:03:13+00:00,2026-06-20 11:50:34+00:00,1.96,2050,2841,791,0.7995993536471395,191,True,575,True,71,True,1781954,1781956
9,11,1,55.666409,37.91031,2026-06-20 11:20:17+00:00,2026-06-20 11:19:26+00:00,2026-06-20 11:55:00+00:00,4.52,2083,2134,51,0.5700560264278641,136,True,410,True,51,True,1781954,1781956
