task_id,order_id,warehouse_id,order_lat,order_lon,pickup_ready_at,created_at,delivery_deadline_at,total_mass_kg
6,522,3,55.747032,37.329611,2026-06-07T04:59:40.446700+03:00,2026-06-07T04:48:23.180807+03:00,2026-06-07T05:19:43.932760+03:00,1.91
6,523,3,55.749114,37.328424,2026-06-07T08:04:37.651851+03:00,2026-06-07T07:53:33.822984+03:00,2026-06-07T08:31:26.754464+03:00,7.88
6,524,3,55.753979,37.357131,2026-06-07T07:03:32.329674+03:00,2026-06-07T06:56:09.761305+03:00,2026-06-07T07:22:35.209664+03:00,4.3
6,525,3,55.771247,37.329131,2026-06-07T04:01:00.698743+03:00,2026-06-07T03:55:55.579384+03:00,2026-06-07T04:20:38.775906+03:00,1.1
6,526,3,55.73782,37.349971,2026-06-07T01:15:14.595939+03:00,2026-06-07T01:08:47.006570+03:00,2026-06-07T01:36:23.315388+03:00,0.7
6,527,3,55.738312,37.324004,2026-06-07T05:18:38.270003+03:00,2026-06-07T05:10:58.871449+03:00,2026-06-07T05:43:44.576765+03:00,1.21
6,528,3,55.748721,37.336474,2026-06-07T06:19:35.795286+03:00,2026-06-07T06:05:31.423137+03:00,2026-06-07T06:48:40.804274+03:00,5.37
6,529,3,55.760614,37.298683,2026-06-07T00:05:29.199053+03:00,2026-06-07T00:01:44.147850+03:00,2026-06-07T00:25:41.460688+03:00,1.22
6,530,3,55.742612,37.326615,2026-06-07T06:29:35.639188+03:00,2026-06-07T06:19:30.685630+03:00,2026-06-07T06:50:12.287063+03:00,6.11
6,531,3,55.750817,37.345009,2026-06-07T02:21:38.984670+03:00,2026-06-07T02:14:40.952271+03:00,2026-06-07T02:43:39.986723+03:00,6.59
6,532,3,55.734041,37.320656,2026-06-07T01:19:24.986676+03:00,2026-06-07T01:06:43.346261+03:00,2026-06-07T01:45:51.922811+03:00,1.96
6,533,3,55.751675,37.305061,2026-06-07T03:35:14.010459+03:00,2026-06-07T03:30:53.281781+03:00,2026-06-07T03:59:56.091281+03:00,1.25
6,534,3,55.752902,37.33528,2026-06-07T07:44:23.421014+03:00,2026-06-07T07:37:58.318437+03:00,2026-06-07T08:07:17.855868+03:00,2.92
6,535,3,55.742368,37.297688,2026-06-07T07:27:47.751021+03:00,2026-06-07T07:21:11.805089+03:00,2026-06-07T07:48:03.541906+03:00,4.67
6,536,3,55.742793,37.335288,2026-06-07T07:10:47.647105+03:00,2026-06-07T07:02:07.394177+03:00,2026-06-07T07:40:28.744061+03:00,4.65
6,537,3,55.750587,37.320042,2026-06-07T00:30:33.417256+03:00,2026-06-07T00:17:54.536421+03:00,2026-06-07T00:50:40.364390+03:00,2.82
6,538,3,55.753561,37.352661,2026-06-07T00:49:25.530473+03:00,2026-06-07T00:38:04.326696+03:00,2026-06-07T01:09:12.903354+03:00,4.08
6,539,3,55.757721,37.332719,2026-06-07T01:42:46.488389+03:00,2026-06-07T01:30:36.832258+03:00,2026-06-07T02:12:14.506236+03:00,1.55
6,540,3,55.738043,37.299062,2026-06-07T05:19:30.966666+03:00,2026-06-07T05:07:59.819674+03:00,2026-06-07T05:46:15.685134+03:00,6.65
7,541,1,55.762371,37.656912,2026-06-07T05:22:25.836677+03:00,2026-06-07T05:19:01.637499+03:00,2026-06-07T05:44:27.755811+03:00,1.21
7,542,1,55.754604,37.64177,2026-06-07T05:09:43.286487+03:00,2026-06-07T05:01:40.126950+03:00,2026-06-07T05:29:42.799991+03:00,3.75
7,543,1,55.750083,37.644077,2026-06-07T04:46:49.893668+03:00,2026-06-07T04:37:55.966316+03:00,2026-06-07T05:11:11.301842+03:00,7.75
7,544,1,55.758215,37.616417,2026-06-07T03:53:20.676204+03:00,2026-06-07T03:50:01.611251+03:00,2026-06-07T04:22:42.732318+03:00,2.89
7,545,1,55.75787,37.656927,2026-06-07T05:48:32.364456+03:00,2026-06-07T05:44:58.262539+03:00,2026-06-07T06:08:13.208871+03:00,0.69
7,546,1,55.763761,37.668298,2026-06-07T07:42:16.157386+03:00,2026-06-07T07:28:01.584677+03:00,2026-06-07T08:07:16.553070+03:00,5.12
7,547,1,55.760463,37.657435,2026-06-07T05:58:12.146734+03:00,2026-06-07T05:53:58.860822+03:00,2026-06-07T06:18:08.614777+03:00,2.83
7,548,1,55.758005,37.646226,2026-06-07T05:52:18.181441+03:00,2026-06-07T05:39:41.210210+03:00,2026-06-07T06:17:57.024262+03:00,6.85
7,549,1,55.750443,37.656145,2026-06-07T04:08:47.017354+03:00,2026-06-07T04:03:06.431342+03:00,2026-06-07T04:38:10.153481+03:00,2.56
7,550,1,55.758481,37.646731,2026-06-07T03:03:13.573536+03:00,2026-06-07T02:56:00.601764+03:00,2026-06-07T03:27:59.854092+03:00,7.12
7,551,1,55.757035,37.635081,2026-06-07T02:56:07.678469+03:00,2026-06-07T02:43:16.001866+03:00,2026-06-07T03:16:51.695468+03:00,1.28
7,552,1,55.7479,37.637194,2026-06-07T06:31:55.655685+03:00,2026-06-07T06:21:51.125791+03:00,2026-06-07T06:59:26.396527+03:00,3.45
7,553,1,55.758385,37.647664,2026-06-07T00:25:32.050343+03:00,2026-06-07T00:18:35.210915+03:00,2026-06-07T00:49:59.074628+03:00,3.17
7,554,1,55.759426,37.624411,2026-06-07T05:36:24.965452+03:00,2026-06-07T05:25:24.752694+03:00,2026-06-07T05:58:54.887789+03:00,3.1
7,555,1,55.750386,37.627431,2026-06-07T02:38:01.186391+03:00,2026-06-07T02:31:03.357513+03:00,2026-06-07T03:04:39.256100+03:00,5.36
7,556,1,55.758993,37.641644,2026-06-07T07:11:56.075154+03:00,2026-06-07T07:08:29.935067+03:00,2026-06-07T07:40:20.483359+03:00,1.72
7,557,1,55.763121,37.628631,2026-06-07T00:18:50.810710+03:00,2026-06-07T00:04:51.724915+03:00,2026-06-07T00:42:51.061360+03:00,7.66
7,558,1,55.753082,37.654342,2026-06-07T07:32:25.739071+03:00,2026-06-07T07:22:44.819731+03:00,2026-06-07T07:53:39.506411+03:00,5.64
7,559,1,55.753669,37.667336,2026-06-07T03:37:04.365206+03:00,2026-06-07T03:30:51.035380+03:00,2026-06-07T03:57:35.634627+03:00,5.74
7,560,1,55.761778,37.685057,2026-06-07T06:09:32.216079+03:00,2026-06-07T05:55:24.826218+03:00,2026-06-07T06:29:21.571892+03:00,1.33
7,561,1,55.745402,37.630118,2026-06-07T00:46:03.013943+03:00,2026-06-07T00:33:02.229561+03:00,2026-06-07T01:10:48.473683+03:00,7.3
7,562,1,55.739623,37.660133,2026-06-07T04:13:39.119874+03:00,2026-06-07T04:07:37.888212+03:00,2026-06-07T04:38:13.063707+03:00,1.26
7,563,1,55.768959,37.664249,2026-06-07T04:09:00.936341+03:00,2026-06-07T04:05:21.781320+03:00,2026-06-07T04:31:18.614585+03:00,2.24
7,564,1,55.744298,37.652368,2026-06-07T00:40:42.529344+03:00,2026-06-07T00:27:30.325091+03:00,2026-06-07T01:09:10.636023+03:00,3.07
7,565,1,55.766417,37.625091,2026-06-07T01:23:21.334348+03:00,2026-06-07T01:14:00.697407+03:00,2026-06-07T01:43:18.331733+03:00,7.09
7,566,1,55.739146,37.662774,2026-06-07T04:39:42.280864+03:00,2026-06-07T04:30:00.809878+03:00,2026-06-07T05:09:32.121733+03:00,2.36
7,567,1,55.757242,37.64387,2026-06-07T02:44:41.109133+03:00,2026-06-07T02:37:49.025217+03:00,2026-06-07T03:03:45.785467+03:00,4.97
7,568,1,55.763391,37.650705,2026-06-07T00:26:46.779959+03:00,2026-06-07T00:19:24.439624+03:00,2026-06-07T00:55:26.899415+03:00,3.03
7,569,1,55.74261,37.647801,2026-06-07T02:50:20.884634+03:00,2026-06-07T02:37:29.303305+03:00,2026-06-07T03:16:57.525209+03:00,4.69
7,570,1,55.757896,37.646722,2026-06-07T08:08:00.180735+03:00,2026-06-07T07:55:36.936310+03:00,2026-06-07T08:37:18.973806+03:00,7.27
7,571,2,55.548942,37.81912,2026-06-07T00:09:40.918081+03:00,2026-06-07T00:03:13.414584+03:00,2026-06-07T00:36:56.791773+03:00,6.45
7,572,2,55.57203,37.806889,2026-06-07T02:43:34.512683+03:00,2026-06-07T02:28:58.442629+03:00,2026-06-07T03:07:24.392721+03:00,3.85
7,573,2,55.565489,37.796166,2026-06-07T04:33:28.222564+03:00,2026-06-07T04:25:16.941060+03:00,2026-06-07T05:01:33.854411+03:00,7.32
7,574,2,55.550538,37.780569,2026-06-07T03:43:41.651297+03:00,2026-06-07T03:32:13.878455+03:00,2026-06-07T04:11:54.944867+03:00,4.72
7,575,2,55.543025,37.814653,2026-06-07T05:36:37.356929+03:00,2026-06-07T05:24:40.140769+03:00,2026-06-07T05:57:55.062848+03:00,4.24
7,576,2,55.558997,37.838125,2026-06-07T07:01:10.937900+03:00,2026-06-07T06:50:51.720254+03:00,2026-06-07T07:21:36.167879+03:00,6.62
7,577,2,55.542663,37.816189,2026-06-07T03:21:25.848707+03:00,2026-06-07T03:08:10.822902+03:00,2026-06-07T03:44:59.106911+03:00,4.78
7,578,2,55.558779,37.814685,2026-06-07T05:54:31.781556+03:00,2026-06-07T05:44:43.462813+03:00,2026-06-07T06:18:59.510375+03:00,6.57
7,579,2,55.573899,37.809939,2026-06-07T07:51:50.544517+03:00,2026-06-07T07:40:21.312137+03:00,2026-06-07T08:21:42.584210+03:00,7.78
7,580,2,55.538106,37.815936,2026-06-07T04:57:35.528691+03:00,2026-06-07T04:52:31.565813+03:00,2026-06-07T05:22:34.140626+03:00,6.24
7,581,2,55.550151,37.828732,2026-06-07T01:00:12.366948+03:00,2026-06-07T00:52:38.089897+03:00,2026-06-07T01:24:46.303464+03:00,3.74
7,582,2,55.5608,37.817164,2026-06-07T06:50:52.134701+03:00,2026-06-07T06:42:03.378034+03:00,2026-06-07T07:10:24.291503+03:00,0.62
7,583,2,55.567948,37.824362,2026-06-07T05:51:00.260138+03:00,2026-06-07T05:38:27.627245+03:00,2026-06-07T06:12:30.935966+03:00,4.94
7,584,2,55.562074,37.812669,2026-06-07T07:16:09.060858+03:00,2026-06-07T07:06:37.310232+03:00,2026-06-07T07:44:53.747397+03:00,2.19
7,585,2,55.56014,37.801776,2026-06-07T04:05:24.612702+03:00,2026-06-07T03:50:26.306166+03:00,2026-06-07T04:25:40.146613+03:00,6.89
7,586,2,55.552409,37.78221,2026-06-07T02:54:22.113241+03:00,2026-06-07T02:45:08.270446+03:00,2026-06-07T03:16:35.141926+03:00,6.49
7,587,2,55.553749,37.832429,2026-06-07T05:08:03.820637+03:00,2026-06-07T04:58:53.510717+03:00,2026-06-07T05:34:53.126411+03:00,4.28
7,588,2,55.577458,37.829121,2026-06-07T07:59:57.219289+03:00,2026-06-07T07:47:12.442092+03:00,2026-06-07T08:28:25.303308+03:00,4.12
7,589,2,55.576459,37.803058,2026-06-07T06:10:25.231657+03:00,2026-06-07T06:05:44.107543+03:00,2026-06-07T06:32:47.885922+03:00,3.84
7,590,2,55.563522,37.804966,2026-06-07T06:39:43.823292+03:00,2026-06-07T06:33:39.016650+03:00,2026-06-07T07:06:55.708866+03:00,1.05
7,591,2,55.542142,37.822659,2026-06-07T03:24:29.108767+03:00,2026-06-07T03:12:48.924734+03:00,2026-06-07T03:53:33.100113+03:00,6.51
7,592,2,55.559661,37.799228,2026-06-07T06:20:36.165395+03:00,2026-06-07T06:14:05.497290+03:00,2026-06-07T06:48:26.728004+03:00,2.96
7,593,2,55.568207,37.842142,2026-06-07T00:36:16.968473+03:00,2026-06-07T00:21:18.642151+03:00,2026-06-07T01:04:50.810174+03:00,7.12
7,594,2,55.566888,37.779627,2026-06-07T02:22:14.481971+03:00,2026-06-07T02:17:40.863975+03:00,2026-06-07T02:46:45.279999+03:00,2.15
7,595,2,55.55932,37.851946,2026-06-07T01:14:41.528661+03:00,2026-06-07T01:08:44.066047+03:00,2026-06-07T01:35:52.840091+03:00,2.19
7,596,2,55.571848,37.802474,2026-06-07T05:08:53.687911+03:00,2026-06-07T04:55:12.702199+03:00,2026-06-07T05:34:31.375376+03:00,5.71
7,597,2,55.565734,37.82252,2026-06-07T02:48:27.104506+03:00,2026-06-07T02:33:52.820999+03:00,2026-06-07T03:14:17.500020+03:00,2.58
7,598,2,55.550066,37.823891,2026-06-07T05:30:34.844881+03:00,2026-06-07T05:20:51.174836+03:00,2026-06-07T05:59:19.052380+03:00,5.54
7,599,2,55.572242,37.824158,2026-06-07T01:05:38.896395+03:00,2026-06-07T00:51:03.994071+03:00,2026-06-07T01:31:14.142919+03:00,3.62
7,600,2,55.563814,37.836411,2026-06-07T06:40:13.250274+03:00,2026-06-07T06:34:37.265488+03:00,2026-06-07T07:08:04.250638+03:00,4.51
7,601,3,55.685374,37.334161,2026-06-07T00:36:56.219296+03:00,2026-06-07T00:24:51.987330+03:00,2026-06-07T00:59:47.247823+03:00,3.42
7,602,3,55.66462,37.325886,2026-06-07T02:28:14.429002+03:00,2026-06-07T02:22:43.090352+03:00,2026-06-07T02:50:38.533821+03:00,2.02
7,603,3,55.672488,37.330638,2026-06-07T01:24:05.942915+03:00,2026-06-07T01:16:05.664839+03:00,2026-06-07T01:52:46.391040+03:00,0.93
7,604,3,55.666317,37.32676,2026-06-07T07:18:21.627216+03:00,2026-06-07T07:07:12.422616+03:00,2026-06-07T07:40:00.339762+03:00,3.65
7,605,3,55.672365,37.325465,2026-06-07T03:12:18.545318+03:00,2026-06-07T03:02:23.953762+03:00,2026-06-07T03:35:16.100884+03:00,5.08
7,606,3,55.674424,37.312934,2026-06-07T06:33:03.786045+03:00,2026-06-07T06:19:31.399439+03:00,2026-06-07T06:55:36.328539+03:00,4.79
7,607,3,55.670986,37.330127,2026-06-07T05:59:13.409331+03:00,2026-06-07T05:54:10.286823+03:00,2026-06-07T06:22:54.379597+03:00,4.15
7,608,3,55.671252,37.325741,2026-06-07T03:01:28.420676+03:00,2026-06-07T02:47:02.774823+03:00,2026-06-07T03:27:14.410165+03:00,3.36
7,609,3,55.66841,37.318381,2026-06-07T00:53:47.651790+03:00,2026-06-07T00:44:17.020059+03:00,2026-06-07T01:21:03.939125+03:00,3.68
7,610,3,55.670904,37.331068,2026-06-07T00:20:03.221935+03:00,2026-06-07T00:11:53.602805+03:00,2026-06-07T00:48:46.229814+03:00,2.33
7,611,3,55.657083,37.31044,2026-06-07T00:34:02.132455+03:00,2026-06-07T00:29:11.900184+03:00,2026-06-07T00:56:40.775139+03:00,5.53
7,612,3,55.659087,37.317898,2026-06-07T07:08:32.846568+03:00,2026-06-07T06:56:26.818529+03:00,2026-06-07T07:38:27.729725+03:00,6.16
7,613,3,55.652246,37.336473,2026-06-07T06:03:08.951262+03:00,2026-06-07T05:50:31.653954+03:00,2026-06-07T06:32:25.842192+03:00,4.06
7,614,3,55.667579,37.294258,2026-06-07T06:56:40.444145+03:00,2026-06-07T06:48:29.865231+03:00,2026-06-07T07:24:41.463814+03:00,6.5
7,615,3,55.69059,37.319897,2026-06-07T05:52:42.023923+03:00,2026-06-07T05:40:37.041885+03:00,2026-06-07T06:21:59.967728+03:00,7.3
7,616,3,55.662763,37.299507,2026-06-07T01:34:59.960524+03:00,2026-06-07T01:20:17.987378+03:00,2026-06-07T01:56:48.272049+03:00,5.94
7,617,3,55.675397,37.289999,2026-06-07T01:46:38.430614+03:00,2026-06-07T01:41:22.379137+03:00,2026-06-07T02:15:03.717975+03:00,4.33
7,618,3,55.666939,37.318896,2026-06-07T02:13:35.930542+03:00,2026-06-07T02:00:04.926321+03:00,2026-06-07T02:36:00.247921+03:00,2.0
7,619,3,55.668788,37.316257,2026-06-07T03:48:22.187273+03:00,2026-06-07T03:36:21.242529+03:00,2026-06-07T04:12:28.824981+03:00,3.08
7,620,3,55.674727,37.317798,2026-06-07T07:30:20.876167+03:00,2026-06-07T07:25:22.019573+03:00,2026-06-07T08:00:13.072607+03:00,2.95
7,621,3,55.670917,37.319666,2026-06-07T00:40:31.155565+03:00,2026-06-07T00:28:02.334131+03:00,2026-06-07T01:05:09.440487+03:00,3.03
7,622,3,55.658015,37.301616,2026-06-07T07:45:40.423742+03:00,2026-06-07T07:31:08.316170+03:00,2026-06-07T08:12:09.675034+03:00,6.63
7,623,3,55.669901,37.288038,2026-06-07T05:42:04.745181+03:00,2026-06-07T05:38:08.398695+03:00,2026-06-07T06:09:25.039096+03:00,7.71
7,624,3,55.667286,37.321384,2026-06-07T07:33:32.680768+03:00,2026-06-07T07:27:49.824767+03:00,2026-06-07T07:58:19.056152+03:00,7.46
7,625,3,55.684493,37.346256,2026-06-07T02:58:53.985838+03:00,2026-06-07T02:47:31.321696+03:00,2026-06-07T03:20:20.214448+03:00,2.94
7,626,3,55.669357,37.320166,2026-06-07T04:40:45.314287+03:00,2026-06-07T04:29:55.089439+03:00,2026-06-07T05:06:53.596096+03:00,6.34
7,627,3,55.678177,37.317198,2026-06-07T00:12:57.497636+03:00,2026-06-07T00:07:28.724161+03:00,2026-06-07T00:35:23.673592+03:00,1.84
7,628,3,55.669305,37.320078,2026-06-07T05:30:16.968643+03:00,2026-06-07T05:19:43.667143+03:00,2026-06-07T05:59:34.519845+03:00,6.49
7,629,3,55.678652,37.334356,2026-06-07T04:34:29.616829+03:00,2026-06-07T04:30:45.268385+03:00,2026-06-07T04:58:14.000861+03:00,3.43
7,630,3,55.678393,37.316453,2026-06-07T05:42:17.396908+03:00,2026-06-07T05:29:11.916892+03:00,2026-06-07T06:09:44.618123+03:00,5.21
8,631,1,55.776947,37.2924,2026-06-07T02:16:53.388527+03:00,2026-06-07T02:09:57.342259+03:00,2026-06-07T02:46:10.889006+03:00,5.18
8,632,1,55.774106,37.306386,2026-06-07T03:27:14.310197+03:00,2026-06-07T03:18:35.778960+03:00,2026-06-07T03:49:25.914306+03:00,3.8
8,633,1,55.785323,37.346803,2026-06-07T06:28:00.534599+03:00,2026-06-07T06:21:36.789330+03:00,2026-06-07T06:54:31.024063+03:00,5.32
8,634,1,55.772253,37.29987,2026-06-07T07:49:28.140733+03:00,2026-06-07T07:40:22.132936+03:00,2026-06-07T08:16:31.471349+03:00,5.79
8,635,1,55.786694,37.318239,2026-06-07T03:29:51.634937+03:00,2026-06-07T03:23:31.692427+03:00,2026-06-07T03:52:53.685382+03:00,3.43
8,636,1,55.794846,37.324753,2026-06-07T06:34:18.631914+03:00,2026-06-07T06:26:03.605737+03:00,2026-06-07T07:01:04.753028+03:00,1.11
8,637,1,55.783355,37.338732,2026-06-07T05:31:33.679019+03:00,2026-06-07T05:24:26.207764+03:00,2026-06-07T06:01:00.185876+03:00,2.93
8,638,1,55.794173,37.319157,2026-06-07T05:06:15.514206+03:00,2026-06-07T04:57:39.243714+03:00,2026-06-07T05:29:20.128859+03:00,2.03
8,639,1,55.783206,37.323463,2026-06-07T08:07:29.216227+03:00,2026-06-07T07:59:32.352504+03:00,2026-06-07T08:26:30.489834+03:00,7.65
8,640,1,55.781709,37.319507,2026-06-07T05:58:21.865932+03:00,2026-06-07T05:44:23.354476+03:00,2026-06-07T06:25:12.370884+03:00,3.98
8,641,1,55.786855,37.358047,2026-06-07T08:06:54.057350+03:00,2026-06-07T07:53:42.495433+03:00,2026-06-07T08:36:07.151161+03:00,2.41
8,642,1,55.778744,37.317249,2026-06-07T04:16:53.432746+03:00,2026-06-07T04:07:36.751814+03:00,2026-06-07T04:46:03.681404+03:00,5.15
8,643,1,55.785604,37.310123,2026-06-07T01:09:23.146160+03:00,2026-06-07T01:04:04.680051+03:00,2026-06-07T01:29:57.757206+03:00,6.58
8,644,1,55.77848,37.292486,2026-06-07T03:10:43.109497+03:00,2026-06-07T02:59:41.793608+03:00,2026-06-07T03:38:39.627026+03:00,7.11
8,645,1,55.770337,37.329519,2026-06-07T04:14:07.273122+03:00,2026-06-07T04:05:25.611458+03:00,2026-06-07T04:42:38.458147+03:00,3.4
8,646,1,55.78988,37.314842,2026-06-07T04:18:30.901799+03:00,2026-06-07T04:08:58.609775+03:00,2026-06-07T04:44:46.806155+03:00,3.73
8,647,1,55.777846,37.32605,2026-06-07T03:00:09.344238+03:00,2026-06-07T02:46:04.824976+03:00,2026-06-07T03:21:26.197438+03:00,4.7
8,648,1,55.770848,37.330398,2026-06-07T01:20:34.074703+03:00,2026-06-07T01:06:38.919938+03:00,2026-06-07T01:45:24.817297+03:00,4.9
8,649,1,55.784067,37.340116,2026-06-07T04:04:45.966817+03:00,2026-06-07T03:58:36.211060+03:00,2026-06-07T04:27:32.141016+03:00,5.37
8,650,1,55.787685,37.336815,2026-06-07T00:40:17.262254+03:00,2026-06-07T00:35:03.588713+03:00,2026-06-07T01:01:23.246451+03:00,5.06
8,651,1,55.778778,37.325448,2026-06-07T01:44:46.721667+03:00,2026-06-07T01:40:41.107026+03:00,2026-06-07T02:13:24.714038+03:00,2.71
8,652,1,55.779049,37.336682,2026-06-07T07:44:52.573672+03:00,2026-06-07T07:33:17.833512+03:00,2026-06-07T08:04:38.073380+03:00,4.95
8,653,1,55.774195,37.357635,2026-06-07T00:58:37.968243+03:00,2026-06-07T00:50:52.871785+03:00,2026-06-07T01:21:06.222495+03:00,1.47
8,654,1,55.796962,37.316051,2026-06-07T02:49:37.193521+03:00,2026-06-07T02:45:32.135130+03:00,2026-06-07T03:14:05.852110+03:00,1.69
8,655,1,55.789115,37.330953,2026-06-07T07:42:35.264255+03:00,2026-06-07T07:37:50.876831+03:00,2026-06-07T08:07:19.709777+03:00,1.98
8,656,1,55.783131,37.321108,2026-06-07T00:30:57.860409+03:00,2026-06-07T00:26:17.494293+03:00,2026-06-07T00:55:23.559953+03:00,5.39
8,657,1,55.782201,37.316944,2026-06-07T04:44:48.556745+03:00,2026-06-07T04:38:59.914258+03:00,2026-06-07T05:07:54.128497+03:00,1.04
8,658,1,55.782516,37.31158,2026-06-07T08:10:22.045598+03:00,2026-06-07T07:55:24.734753+03:00,2026-06-07T08:40:08.595908+03:00,3.67
8,659,1,55.783115,37.318764,2026-06-07T01:57:16.345145+03:00,2026-06-07T01:54:06.174011+03:00,2026-06-07T02:17:19.199328+03:00,3.9
8,660,1,55.788417,37.32597,2026-06-07T05:51:00.802384+03:00,2026-06-07T05:43:43.679155+03:00,2026-06-07T06:19:23.035169+03:00,2.31
8,661,2,55.790635,37.4311,2026-06-07T01:27:54.265213+03:00,2026-06-07T01:17:33.464382+03:00,2026-06-07T01:49:48.364001+03:00,1.79
8,662,2,55.787099,37.455577,2026-06-07T04:40:51.015612+03:00,2026-06-07T04:31:16.265646+03:00,2026-06-07T05:02:36.417469+03:00,3.9
8,663,2,55.779565,37.41906,2026-06-07T01:51:44.115332+03:00,2026-06-07T01:46:24.877873+03:00,2026-06-07T02:14:11.935128+03:00,7.27
8,664,2,55.775634,37.44983,2026-06-07T05:23:53.819054+03:00,2026-06-07T05:12:56.515566+03:00,2026-06-07T05:48:10.639514+03:00,7.29
8,665,2,55.790598,37.407144,2026-06-07T05:16:56.020721+03:00,2026-06-07T05:07:22.800286+03:00,2026-06-07T05:37:17.873799+03:00,3.45
8,666,2,55.775719,37.426863,2026-06-07T03:14:42.185409+03:00,2026-06-07T03:01:50.665641+03:00,2026-06-07T03:38:34.162541+03:00,6.15
8,667,2,55.78012,37.424513,2026-06-07T03:56:47.179592+03:00,2026-06-07T03:50:40.124855+03:00,2026-06-07T04:18:26.562732+03:00,2.49
8,668,2,55.773421,37.416714,2026-06-07T07:46:50.274586+03:00,2026-06-07T07:35:48.567636+03:00,2026-06-07T08:11:51.404325+03:00,3.86
8,669,2,55.766395,37.439129,2026-06-07T02:35:05.947603+03:00,2026-06-07T02:20:39.485024+03:00,2026-06-07T02:58:26.723743+03:00,6.5
8,670,2,55.760651,37.408574,2026-06-07T01:27:34.679530+03:00,2026-06-07T01:17:32.660922+03:00,2026-06-07T01:47:53.072431+03:00,6.42
8,671,2,55.775545,37.415888,2026-06-07T07:22:00.909707+03:00,2026-06-07T07:16:50.582615+03:00,2026-06-07T07:45:20.195880+03:00,5.35
8,672,2,55.789926,37.427338,2026-06-07T00:21:50.013151+03:00,2026-06-07T00:13:57.262488+03:00,2026-06-07T00:47:58.491109+03:00,4.8
8,673,2,55.782582,37.413731,2026-06-07T03:03:38.191860+03:00,2026-06-07T02:57:20.766130+03:00,2026-06-07T03:30:39.510881+03:00,2.82
8,674,2,55.775866,37.438855,2026-06-07T04:29:15.404784+03:00,2026-06-07T04:18:51.148289+03:00,2026-06-07T04:49:03.747135+03:00,1.84
8,675,2,55.779245,37.420066,2026-06-07T06:46:28.774941+03:00,2026-06-07T06:41:14.527130+03:00,2026-06-07T07:07:53.494297+03:00,2.92
8,676,2,55.772287,37.402618,2026-06-07T05:43:30.252790+03:00,2026-06-07T05:29:38.514006+03:00,2026-06-07T06:05:44.979283+03:00,5.44
8,677,2,55.793348,37.411986,2026-06-07T07:19:42.305431+03:00,2026-06-07T07:15:33.557374+03:00,2026-06-07T07:46:32.226109+03:00,5.96
8,678,2,55.779108,37.383281,2026-06-07T02:47:18.696623+03:00,2026-06-07T02:34:22.723341+03:00,2026-06-07T03:14:47.431409+03:00,4.25
8,679,2,55.798694,37.416244,2026-06-07T04:56:20.714403+03:00,2026-06-07T04:42:57.782316+03:00,2026-06-07T05:18:50.584176+03:00,4.13
8,680,2,55.761065,37.431053,2026-06-07T07:13:24.101670+03:00,2026-06-07T07:05:46.723786+03:00,2026-06-07T07:43:21.795141+03:00,1.64
8,681,2,55.783027,37.399089,2026-06-07T06:37:09.051891+03:00,2026-06-07T06:23:14.847095+03:00,2026-06-07T07:04:11.603880+03:00,5.2
8,682,2,55.780885,37.402608,2026-06-07T04:07:42.514322+03:00,2026-06-07T04:04:27.849021+03:00,2026-06-07T04:32:14.524553+03:00,6.92
8,683,2,55.766189,37.427737,2026-06-07T03:16:46.828436+03:00,2026-06-07T03:07:25.967705+03:00,2026-06-07T03:36:08.927592+03:00,3.37
8,684,2,55.792189,37.419069,2026-06-07T00:26:16.834033+03:00,2026-06-07T00:14:59.740195+03:00,2026-06-07T00:50:03.991949+03:00,3.62
8,685,2,55.780183,37.40996,2026-06-07T03:38:56.440122+03:00,2026-06-07T03:30:15.171301+03:00,2026-06-07T04:04:19.815212+03:00,0.55
8,686,2,55.79034,37.452478,2026-06-07T03:41:55.941193+03:00,2026-06-07T03:36:26.632723+03:00,2026-06-07T04:06:41.637557+03:00,2.6
8,687,2,55.79325,37.392295,2026-06-07T05:12:35.353410+03:00,2026-06-07T05:06:36.160006+03:00,2026-06-07T05:31:48.161469+03:00,3.53
8,688,2,55.784547,37.398894,2026-06-07T07:53:14.937883+03:00,2026-06-07T07:41:46.013678+03:00,2026-06-07T08:23:12.079951+03:00,2.71
8,689,2,55.775431,37.389994,2026-06-07T05:08:28.512512+03:00,2026-06-07T04:53:38.698208+03:00,2026-06-07T05:34:40.144064+03:00,7.24
8,690,2,55.793239,37.439933,2026-06-07T05:44:32.110081+03:00,2026-06-07T05:35:43.402857+03:00,2026-06-07T06:13:38.516756+03:00,6.55
8,691,3,55.594844,37.384273,2026-06-07T00:50:27.275067+03:00,2026-06-07T00:38:46.226665+03:00,2026-06-07T01:15:31.831731+03:00,6.77
8,692,3,55.594022,37.375973,2026-06-07T01:10:00.334156+03:00,2026-06-07T00:56:23.414954+03:00,2026-06-07T01:30:55.837431+03:00,1.27
8,693,3,55.590445,37.389873,2026-06-07T01:01:09.846193+03:00,2026-06-07T00:50:47.458397+03:00,2026-06-07T01:28:22.325851+03:00,6.13
8,694,3,55.596394,37.39406,2026-06-07T03:40:51.413302+03:00,2026-06-07T03:35:25.623853+03:00,2026-06-07T04:07:32.932036+03:00,3.18
8,695,3,55.601398,37.400593,2026-06-07T04:37:39.025670+03:00,2026-06-07T04:32:25.448253+03:00,2026-06-07T05:04:07.156206+03:00,1.03
